userId,emotionIndex,index,keyCode,keyDown,keyUp,D1U1,D1U2,D1D2,U1D2,U1U2,D1U3,D1D3,answer
100,N,3543,t,"1,58E+12","1,58E+12",132.0,1380.0,1279.0,1147.0,1248.0,3658.0,3563.0,
100,N,3544, ,"1,58E+12","1,58E+12",101.0,2379.0,2284.0,2183.0,2278.0,2790.0,2678.0,
100,N,3545,m,"1,58E+12","1,58E+12",95.0,506.0,394.0,299.0,411.0,1218.0,1006.0,
100,N,3546,i,"1,58E+12","1,58E+12",112.0,824.0,612.0,500.0,712.0,1724.0,1615.0,
100,N,3547,c,"1,58E+12","1,58E+12",212.0,1112.0,1003.0,791.0,900.0,2882.0,2815.0,
100,N,3548,e,"1,58E+12","1,58E+12",109.0,1879.0,1812.0,1703.0,1770.0,2086.0,2022.0,
100,N,3549,¼,"1,58E+12","1,58E+12",67.0,274.0,210.0,143.0,207.0,500.0,393.0,
100,N,3550, ,"1,58E+12","1,58E+12",64.0,290.0,183.0,119.0,226.0,655.0,582.0,
100,N,3551,a,"1,58E+12","1,58E+12",107.0,472.0,399.0,292.0,365.0,775.0,680.0,
100,N,3552,n,"1,58E+12","1,58E+12",73.0,376.0,281.0,208.0,303.0,545.0,483.0,
100,N,3553,d,"1,58E+12","1,58E+12",95.0,264.0,202.0,107.0,169.0,3064.0,2969.0,
100,N,3554, ,"1,58E+12","1,58E+12",62.0,2862.0,2767.0,2705.0,2800.0,3194.0,3092.0,
100,N,3555,m,"1,58E+12","1,58E+12",95.0,427.0,325.0,230.0,332.0,786.0,631.0,
100,N,3556,i,"1,58E+12","1,58E+12",102.0,461.0,306.0,204.0,359.0,848.0,731.0,
100,N,3557,c,"1,58E+12","1,58E+12",155.0,542.0,425.0,270.0,387.0,743.0,668.0,
100,N,3558,e,"1,58E+12","1,58E+12",117.0,318.0,243.0,126.0,201.0,1986.0,1889.0,
100,N,3559, ,"1,58E+12","1,58E+12",75.0,1743.0,1646.0,1571.0,1668.0,2056.0,1940.0,
100,N,3560,r,"1,58E+12","1,58E+12",97.0,410.0,294.0,197.0,313.0,1468.0,1380.0,
100,N,3561,u,"1,58E+12","1,58E+12",116.0,1174.0,1086.0,970.0,1058.0,1429.0,1346.0,
100,N,3562,n,"1,58E+12","1,58E+12",88.0,343.0,260.0,172.0,255.0,1071.0,971.0,
100,N,3563, ,"1,58E+12","1,58E+12",83.0,811.0,711.0,628.0,728.0,1635.0,1558.0,
100,N,3564,a,"1,58E+12","1,58E+12",100.0,924.0,847.0,747.0,824.0,1142.0,1036.0,
100,N,3565,w,"1,58E+12","1,58E+12",77.0,295.0,189.0,112.0,218.0,529.0,410.0,
100,N,3566,a,"1,58E+12","1,58E+12",106.0,340.0,221.0,115.0,234.0,693.0,601.0,
100,N,3567,y,"1,58E+12","1,58E+12",119.0,472.0,380.0,261.0,353.0,1336.0,1248.0,
100,N,3568, ,"1,58E+12","1,58E+12",92.0,956.0,868.0,776.0,864.0,1222.0,1118.0,
100,N,3569,f,"1,58E+12","1,58E+12",88.0,354.0,250.0,162.0,266.0,685.0,548.0,
100,N,3570,r,"1,58E+12","1,58E+12",104.0,435.0,298.0,194.0,331.0,1306.0,1227.0,
100,N,3571,o,"1,58E+12","1,58E+12",137.0,1008.0,929.0,792.0,871.0,1190.0,1127.0,
100,N,3572,m,"1,58E+12","1,58E+12",79.0,261.0,198.0,119.0,182.0,875.0,799.0,
100,N,3573, ,"1,58E+12","1,58E+12",63.0,677.0,601.0,538.0,614.0,860.0,758.0,
100,N,3574,c,"1,58E+12","1,58E+12",76.0,259.0,157.0,81.0,183.0,481.0,417.0,
100,N,3575,a,"1,58E+12","1,58E+12",102.0,324.0,260.0,158.0,222.0,1265.0,1155.0,
100,N,3576,t,"1,58E+12","1,58E+12",64.0,1005.0,895.0,831.0,941.0,5001.0,4886.0,
100,N,3577,s,"1,58E+12","1,58E+12",110.0,4106.0,3991.0,3881.0,3996.0,5360.0,5272.0,
100,N,3578,n,"1,58E+12","1,58E+12",115.0,1369.0,1281.0,1166.0,1254.0,2521.0,2384.0,
100,N,3579, ,"1,58E+12","1,58E+12",88.0,1240.0,1103.0,1015.0,1152.0,1922.0,1828.0,
100,N,3580,b,"1,58E+12","1,58E+12",137.0,819.0,725.0,588.0,682.0,1063.0,984.0,
100,N,3581,u,"1,58E+12","1,58E+12",94.0,338.0,259.0,165.0,244.0,532.0,418.0,
100,N,3582,t,"1,58E+12","1,58E+12",79.0,273.0,159.0,80.0,194.0,3260.0,3173.0,
100,N,3583, ,"1,58E+12","1,58E+12",114.0,3101.0,3014.0,2900.0,2987.0,3260.0,3175.0,
100,N,3584,t,"1,58E+12","1,58E+12",87.0,246.0,161.0,74.0,159.0,488.0,401.0,
100,N,3585,h,"1,58E+12","1,58E+12",85.0,327.0,240.0,155.0,242.0,1265.0,1173.0,
100,N,3586,i,"1,58E+12","1,58E+12",87.0,1025.0,933.0,846.0,938.0,1228.0,1172.0,
100,N,3587,s,"1,58E+12","1,58E+12",92.0,295.0,239.0,147.0,203.0,969.0,896.0,
100,N,3588, ,"1,58E+12","1,58E+12",56.0,730.0,657.0,601.0,674.0,935.0,824.0,
100,N,3589,c,"1,58E+12","1,58E+12",73.0,278.0,167.0,94.0,205.0,681.0,605.0,
100,N,3590,a,"1,58E+12","1,58E+12",111.0,514.0,438.0,327.0,403.0,708.0,604.0,
100,N,3591,t,"1,58E+12","1,58E+12",76.0,270.0,166.0,90.0,194.0,1020.0,919.0,
100,N,3592, ,"1,58E+12","1,58E+12",104.0,854.0,753.0,649.0,750.0,1222.0,1156.0,
100,N,3593,a,"1,58E+12","1,58E+12",101.0,469.0,403.0,302.0,368.0,719.0,670.0,
100,N,3594,n,"1,58E+12","1,58E+12",66.0,316.0,267.0,201.0,250.0,1172.0,1109.0,
100,N,3595,s,"1,58E+12","1,58E+12",49.0,905.0,842.0,793.0,856.0,1282.0,1211.0,
100,N,3596,»,"1,58E+12","1,58E+12",63.0,440.0,369.0,306.0,377.0,589.0,513.0,
100,N,3597,\b,"1,58E+12","1,58E+12",71.0,220.0,144.0,73.0,149.0,398.0,295.0,
100,N,3598,\b,"1,58E+12","1,58E+12",76.0,254.0,151.0,75.0,178.0,962.0,910.0,
100,N,3599,d,"1,58E+12","1,58E+12",103.0,811.0,759.0,656.0,708.0,2434.0,2353.0,
100,N,3600, ,"1,58E+12","1,58E+12",52.0,1675.0,1594.0,1542.0,1623.0,1850.0,1771.0,
100,N,3601,t,"1,58E+12","1,58E+12",81.0,256.0,177.0,96.0,175.0,641.0,555.0,
100,N,3602,h,"1,58E+12","1,58E+12",79.0,464.0,378.0,299.0,385.0,747.0,635.0,
100,N,3603,i,"1,58E+12","1,58E+12",86.0,369.0,257.0,171.0,283.0,542.0,450.0,
100,N,3604,s,"1,58E+12","1,58E+12",112.0,285.0,193.0,81.0,173.0,1738.0,1635.0,
100,N,3605, ,"1,58E+12","1,58E+12",92.0,1545.0,1442.0,1350.0,1453.0,1801.0,1736.0,
100,N,3606,m,"1,58E+12","1,58E+12",103.0,359.0,294.0,191.0,256.0,630.0,554.0,
100,N,3607,o,"1,58E+12","1,58E+12",65.0,336.0,260.0,195.0,271.0,815.0,722.0,
100,N,3608,u,"1,58E+12","1,58E+12",76.0,555.0,462.0,386.0,479.0,1269.0,1147.0,
100,N,3609,s,"1,58E+12","1,58E+12",93.0,807.0,685.0,592.0,714.0,975.0,878.0,
100,N,3610,e,"1,58E+12","1,58E+12",122.0,290.0,193.0,71.0,168.0,1116.0,1035.0,
100,N,3611, ,"1,58E+12","1,58E+12",97.0,923.0,842.0,745.0,826.0,1158.0,1071.0,
100,N,3612,l,"1,58E+12","1,58E+12",81.0,316.0,229.0,148.0,235.0,493.0,413.0,
100,N,3613,i,"1,58E+12","1,58E+12",87.0,264.0,184.0,97.0,177.0,454.0,357.0,
100,N,3614,k,"1,58E+12","1,58E+12",80.0,270.0,173.0,93.0,190.0,501.0,401.0,
100,N,3615,e,"1,58E+12","1,58E+12",97.0,328.0,228.0,131.0,231.0,1347.0,1273.0,
100,N,3616,d,"1,58E+12","1,58E+12",100.0,1119.0,1045.0,945.0,1019.0,1735.0,1625.0,
100,N,3617, ,"1,58E+12","1,58E+12",74.0,690.0,580.0,506.0,616.0,3607.0,3522.0,
100,N,3618,e,"1,58E+12","1,58E+12",110.0,3027.0,2942.0,2832.0,2917.0,4162.0,4077.0,
100,N,3619,a,"1,58E+12","1,58E+12",85.0,1220.0,1135.0,1050.0,1135.0,1404.0,1326.0,
100,N,3620,c,"1,58E+12","1,58E+12",85.0,269.0,191.0,106.0,184.0,409.0,330.0,
100,N,3621,h,"1,58E+12","1,58E+12",78.0,218.0,139.0,61.0,140.0,2503.0,2418.0,
100,N,3622, ,"1,58E+12","1,58E+12",79.0,2364.0,2279.0,2200.0,2285.0,2860.0,2770.0,
100,N,3623,o,"1,58E+12","1,58E+12",85.0,581.0,491.0,406.0,496.0,789.0,685.0,
100,N,3624,t,"1,58E+12","1,58E+12",90.0,298.0,194.0,104.0,208.0,579.0,484.0,
100,N,3625,h,"1,58E+12","1,58E+12",104.0,385.0,290.0,186.0,281.0,778.0,690.0,
100,N,3626,e,"1,58E+12","1,58E+12",95.0,488.0,400.0,305.0,393.0,775.0,661.0,
100,N,3627,r,"1,58E+12","1,58E+12",88.0,375.0,261.0,173.0,287.0,1142.0,1055.0,
100,N,3628, ,"1,58E+12","1,58E+12",114.0,881.0,794.0,680.0,767.0,1203.0,1101.0,
100,N,3629,v,"1,58E+12","1,58E+12",87.0,409.0,307.0,220.0,322.0,797.0,708.0,
100,N,3630,e,"1,58E+12","1,58E+12",102.0,490.0,401.0,299.0,388.0,906.0,818.0,
100,N,3631,r,"1,58E+12","1,58E+12",89.0,505.0,417.0,328.0,416.0,658.0,607.0,
100,N,3632,y,"1,58E+12","1,58E+12",88.0,241.0,190.0,102.0,153.0,2562.0,2482.0,
100,N,3633, ,"1,58E+12","1,58E+12",51.0,2372.0,2292.0,2241.0,2321.0,3039.0,2976.0,
100,N,3634,m,"1,58E+12","1,58E+12",80.0,747.0,684.0,604.0,667.0,1327.0,1247.0,
100,N,3635,u,"1,58E+12","1,58E+12",63.0,643.0,563.0,500.0,580.0,840.0,745.0,
100,N,3636,c,"1,58E+12","1,58E+12",80.0,277.0,182.0,102.0,197.0,3540.0,3424.0,
100,N,3637,h,"1,58E+12","1,58E+12",95.0,3358.0,3242.0,3147.0,3263.0,3610.0,3514.0,
100,N,3638,n,"1,58E+12","1,58E+12",116.0,368.0,272.0,156.0,252.0,1868.0,1780.0,
100,N,3639, ,"1,58E+12","1,58E+12",96.0,1596.0,1508.0,1412.0,1500.0,1798.0,1703.0,
100,N,3640,t,"1,58E+12","1,58E+12",88.0,290.0,195.0,107.0,202.0,569.0,494.0,
100,N,3641,h,"1,58E+12","1,58E+12",95.0,374.0,299.0,204.0,279.0,621.0,561.0,
100,N,3642,e,"1,58E+12","1,58E+12",75.0,322.0,262.0,187.0,247.0,516.0,396.0,
100,N,3643,y,"1,58E+12","1,58E+12",60.0,254.0,134.0,74.0,194.0,2136.0,2069.0,
100,N,3644, ,"1,58E+12","1,58E+12",120.0,2002.0,1935.0,1815.0,1882.0,2222.0,2136.0,
100,N,3645,l,"1,58E+12","1,58E+12",67.0,287.0,201.0,134.0,220.0,1170.0,1063.0,
100,N,3646,i,"1,58E+12","1,58E+12",86.0,969.0,862.0,776.0,883.0,1151.0,1049.0,
100,N,3647,k,"1,58E+12","1,58E+12",107.0,289.0,187.0,80.0,182.0,589.0,440.0,
100,N,3648,e,"1,58E+12","1,58E+12",102.0,402.0,253.0,151.0,300.0,1133.0,1030.0,
100,N,3649,d,"1,58E+12","1,58E+12",149.0,880.0,777.0,628.0,731.0,1615.0,1528.0,
100,N,3650, ,"1,58E+12","1,58E+12",103.0,838.0,751.0,648.0,735.0,1503.0,1397.0,
100,N,3651,e,"1,58E+12","1,58E+12",87.0,752.0,646.0,559.0,665.0,10257.0,10177.0,
100,N,3652,a,"1,58E+12","1,58E+12",106.0,9611.0,9531.0,9425.0,9505.0,9767.0,9690.0,
100,N,3653,c,"1,58E+12","1,58E+12",80.0,236.0,159.0,79.0,156.0,501.0,428.0,
100,N,3654,h,"1,58E+12","1,58E+12",77.0,342.0,269.0,192.0,265.0,2806.0,2697.0,
100,N,3655, ,"1,58E+12","1,58E+12",73.0,2537.0,2428.0,2355.0,2464.0,3011.0,2901.0,
100,N,3656,o,"1,58E+12","1,58E+12",109.0,583.0,473.0,364.0,474.0,852.0,736.0,
100,N,3657,t,"1,58E+12","1,58E+12",110.0,379.0,263.0,153.0,269.0,568.0,448.0,
100,N,3658,h,"1,58E+12","1,58E+12",116.0,305.0,185.0,69.0,189.0,589.0,447.0,
100,N,3659,e,"1,58E+12","1,58E+12",120.0,404.0,262.0,142.0,284.0,608.0,523.0,
100,N,3660,r,"1,58E+12","1,58E+12",142.0,346.0,261.0,119.0,204.0,2488.0,2415.0,
100,N,3661, ,"1,58E+12","1,58E+12",85.0,2227.0,2154.0,2069.0,2142.0,2580.0,2491.0,
100,N,3662,s,"1,58E+12","1,58E+12",73.0,426.0,337.0,264.0,353.0,615.0,518.0,
100,N,3663,o,"1,58E+12","1,58E+12",89.0,278.0,181.0,92.0,189.0,1065.0,985.0,
100,N,3664, ,"1,58E+12","1,58E+12",97.0,884.0,804.0,707.0,787.0,1214.0,1126.0,
100,N,3665,m,"1,58E+12","1,58E+12",80.0,410.0,322.0,242.0,330.0,875.0,807.0,
100,N,3666,u,"1,58E+12","1,58E+12",88.0,553.0,485.0,397.0,465.0,723.0,643.0,
100,N,3667,c,"1,58E+12","1,58E+12",68.0,238.0,158.0,90.0,170.0,912.0,826.0,
100,N,3668,h,"1,58E+12","1,58E+12",80.0,754.0,668.0,588.0,674.0,1455.0,1377.0,
100,N,3669, ,"1,58E+12","1,58E+12",86.0,787.0,709.0,623.0,701.0,999.0,924.0,
100,N,3670,t,"1,58E+12","1,58E+12",78.0,290.0,215.0,137.0,212.0,517.0,410.0,
100,N,3671,h,"1,58E+12","1,58E+12",75.0,302.0,195.0,120.0,227.0,520.0,460.0,
100,N,3672,a,"1,58E+12","1,58E+12",107.0,325.0,265.0,158.0,218.0,689.0,614.0,
100,N,3673,t,"1,58E+12","1,58E+12",60.0,424.0,349.0,289.0,364.0,1258.0,1182.0,
100,N,3674, ,"1,58E+12","1,58E+12",75.0,909.0,833.0,758.0,834.0,1133.0,1065.0,
100,N,3675,t,"1,58E+12","1,58E+12",76.0,300.0,232.0,156.0,224.0,718.0,638.0,
100,N,3676,h,"1,58E+12","1,58E+12",68.0,486.0,406.0,338.0,418.0,803.0,712.0,
100,N,3677,e,"1,58E+12","1,58E+12",80.0,397.0,306.0,226.0,317.0,1029.0,929.0,
100,N,3678, ,"1,58E+12","1,58E+12",91.0,723.0,623.0,532.0,632.0,2090.0,1989.0,
100,N,3679,»,"1,58E+12","1,58E+12",100.0,1467.0,1366.0,1266.0,1367.0,1640.0,1568.0,
100,N,3680,\b,"1,58E+12","1,58E+12",101.0,274.0,202.0,101.0,173.0,1149.0,1068.0,
100,N,3681,\b,"1,58E+12","1,58E+12",72.0,947.0,866.0,794.0,875.0,1106.0,999.0,
100,N,3682,y,"1,58E+12","1,58E+12",81.0,240.0,133.0,52.0,159.0,1927.0,1859.0,
100,N,3683, ,"1,58E+12","1,58E+12",107.0,1794.0,1726.0,1619.0,1687.0,2056.0,1972.0,
100,N,3684,l,"1,58E+12","1,58E+12",68.0,330.0,246.0,178.0,262.0,870.0,796.0,
100,N,3685,i,"1,58E+12","1,58E+12",84.0,624.0,550.0,466.0,540.0,872.0,773.0,
100,N,3686,v,"1,58E+12","1,58E+12",74.0,322.0,223.0,149.0,248.0,581.0,474.0,
100,N,3687,e,"1,58E+12","1,58E+12",99.0,358.0,251.0,152.0,259.0,2796.0,2710.0,
100,N,3688,d,"1,58E+12","1,58E+12",107.0,2545.0,2459.0,2352.0,2438.0,9469.0,9365.0,
100,N,3689, ,"1,58E+12","1,58E+12",86.0,7010.0,6906.0,6820.0,6924.0,7190.0,7097.0,
100,N,3690,t,"1,58E+12","1,58E+12",104.0,284.0,191.0,87.0,180.0,790.0,729.0,
100,N,3691,o,"1,58E+12","1,58E+12",93.0,599.0,538.0,445.0,506.0,3109.0,3008.0,
100,N,3692,g,"1,58E+12","1,58E+12",61.0,2571.0,2470.0,2409.0,2510.0,2981.0,2863.0,
100,N,3693,e,"1,58E+12","1,58E+12",101.0,511.0,393.0,292.0,410.0,677.0,577.0,
100,N,3694,t,"1,58E+12","1,58E+12",118.0,284.0,184.0,66.0,166.0,486.0,423.0,
100,N,3695,h,"1,58E+12","1,58E+12",100.0,302.0,239.0,139.0,202.0,663.0,548.0,
100,N,3696,e,"1,58E+12","1,58E+12",63.0,424.0,309.0,246.0,361.0,3167.0,3091.0,
100,N,3697,r,"1,58E+12","1,58E+12",115.0,2858.0,2782.0,2667.0,2743.0,3251.0,3154.0,
100,N,3698,&,"1,58E+12","1,58E+12",76.0,469.0,372.0,296.0,393.0,878.0,763.0,
100,N,3699,',"1,58E+12","1,58E+12",97.0,506.0,391.0,294.0,409.0,697.0,599.0,
100,N,3700,',"1,58E+12","1,58E+12",115.0,306.0,208.0,93.0,191.0,551.0,435.0,
100,N,3701,',"1,58E+12","1,58E+12",98.0,343.0,227.0,129.0,245.0,610.0,500.0,
100,N,3702,',"1,58E+12","1,58E+12",116.0,383.0,273.0,157.0,267.0,714.0,624.0,
100,N,3703,',"1,58E+12","1,58E+12",110.0,441.0,351.0,241.0,331.0,1378.0,1292.0,
100,N,3704,',"1,58E+12","1,58E+12",90.0,1027.0,941.0,851.0,937.0,1455.0,1333.0,
100,N,3705,\b,"1,58E+12","1,58E+12",86.0,514.0,392.0,306.0,428.0,1008.0,941.0,
100,N,3706,\u0014,"1,58E+12","1,58E+12",122.0,616.0,549.0,427.0,494.0,1470.0,1348.0,
100,N,3707,t,"1,58E+12","1,58E+12",67.0,921.0,799.0,732.0,854.0,2264.0,2167.0,
100,N,3708,\u0014,"1,58E+12","1,58E+12",122.0,1465.0,1368.0,1246.0,1343.0,2333.0,2113.0,
100,N,3709,&,"1,58E+12","1,58E+12",97.0,965.0,745.0,648.0,868.0,1205.0,1132.0,
100,N,3710,',"1,58E+12","1,58E+12",220.0,460.0,387.0,167.0,240.0,1458.0,1359.0,
100,N,3711,',"1,58E+12","1,58E+12",73.0,1071.0,972.0,899.0,998.0,2079.0,1963.0,
100,N,3712,\b,"1,58E+12","1,58E+12",99.0,1107.0,991.0,892.0,1008.0,2185.0,2082.0,
100,N,3713,\u0014,"1,58E+12","1,58E+12",116.0,1194.0,1091.0,975.0,1078.0,2196.0,2020.0,
100,N,3714,b,"1,58E+12","1,58E+12",103.0,1105.0,929.0,826.0,1002.0,1443.0,1378.0,
100,N,3715,\u0014,"1,58E+12","1,58E+12",176.0,514.0,449.0,273.0,338.0,828.0,749.0,
100,N,3716,&,"1,58E+12","1,58E+12",65.0,379.0,300.0,235.0,314.0,549.0,472.0,
100,N,3717,',"1,58E+12","1,58E+12",79.0,249.0,172.0,93.0,170.0,397.0,321.0,
100,N,3718,',"1,58E+12","1,58E+12",77.0,225.0,149.0,72.0,148.0,585.0,485.0,
100,N,3719,',"1,58E+12","1,58E+12",76.0,436.0,336.0,260.0,360.0,663.0,531.0,
100,N,3720,',"1,58E+12","1,58E+12",100.0,327.0,195.0,95.0,227.0,572.0,446.0,
100,N,3721,',"1,58E+12","1,58E+12",132.0,377.0,251.0,119.0,245.0,722.0,600.0,
100,N,3722,',"1,58E+12","1,58E+12",126.0,471.0,349.0,223.0,345.0,1188.0,1106.0,
100,N,3723,%,"1,58E+12","1,58E+12",122.0,839.0,757.0,635.0,717.0,1522.0,1409.0,
100,N,3724,\b,"1,58E+12","1,58E+12",82.0,765.0,652.0,570.0,683.0,960.0,879.0,
100,N,3725,\u0014,"1,58E+12","1,58E+12",113.0,308.0,227.0,114.0,195.0,572.0,486.0,
100,N,3726,u,"1,58E+12","1,58E+12",81.0,345.0,259.0,178.0,264.0,8619.0,8498.0,
100,N,3727,\u0014,"1,58E+12","1,58E+12",86.0,8360.0,8239.0,8153.0,8274.0,8649.0,8561.0,
100,N,3728,\u0014,"1,58E+12","1,58E+12",121.0,410.0,322.0,201.0,289.0,1441.0,1302.0,
100,N,3729,o,"1,58E+12","1,58E+12",88.0,1119.0,980.0,892.0,1031.0,,,
100,H,3731,\u0014,"1,58E+12","1,58E+12",111.0,433.0,331.0,220.0,322.0,892.0,816.0,R
100,H,3732,w,"1,58E+12","1,58E+12",102.0,561.0,485.0,383.0,459.0,1539.0,1448.0,R
100,H,3733,e,"1,58E+12","1,58E+12",76.0,1054.0,963.0,887.0,978.0,1394.0,1280.0,R
100,H,3734,\b,"1,58E+12","1,58E+12",91.0,431.0,317.0,226.0,340.0,2342.0,2216.0,R
100,H,3735,\u0014,"1,58E+12","1,58E+12",114.0,2025.0,1899.0,1785.0,1911.0,2377.0,2270.0,R
100,H,3736,\b,"1,58E+12","1,58E+12",126.0,478.0,371.0,245.0,352.0,1982.0,1889.0,R
100,H,3737,w,"1,58E+12","1,58E+12",107.0,1611.0,1518.0,1411.0,1504.0,3055.0,2947.0,R
100,H,3738,\b,"1,58E+12","1,58E+12",93.0,1537.0,1429.0,1336.0,1444.0,6223.0,6104.0,R
100,H,3739,\b,"1,58E+12","1,58E+12",108.0,4794.0,4675.0,4567.0,4686.0,5244.0,5153.0,R
100,H,3740,\u0014,"1,58E+12","1,58E+12",119.0,569.0,478.0,359.0,450.0,1018.0,880.0,R
